Unnamed: 0,Tmc,TmcType,RoadNumber,RoadName,IsPrimary,FirstName,TmcLinear,Country,State,County,Zip,Direction,StartLat,StartLong,EndLat,EndLong,Miles,FRC,Border_Set,F_System,Urban_Code,FacilType,StrucType,ThruLanes,Route_Numb,Route_Sign,Route_Qual,AltRteName,AADT,AADT_Singl,AADT_Combi,NHS,NHS_Pct,Strhnt_Typ,Strhnt_Pct,Truck,geometry
196675,832N04278,P1,1.0,PR-1 S,1,PR-52/Autopista Luis A Ferré,69,UNITED STATES,PUERTO RICO,CAGUAS,725,S,18.26986,-66.04032,18.26361,-66.03843,0.45002836773375,1,N,3.0,79093.0,2.0,,4.0,1.0,4.0,1.0,,29535.0,1186.0,1964.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.04032 18.26986, -66.04009 18.26903, -66.03996 18.26884, -66.03993 18.26877, -66.03975 18.26816, -66.03917 18.26618, -66.03886 18.26522, -66.03861 18.26436, -66.03856 18.26415, -66.03843 18.26361)"
196676,832N04287,P1,1.0,PR-1 S,1,PR-52/PR-18/Expreso Las Americas,69,UNITED STATES,PUERTO RICO,SAN JUAN,927,S,18.37973,-66.07017,18.37631,-66.07264,0.286828218201809,1,N,3.0,79093.0,2.0,1.0,5.0,1.0,4.0,1.0,,46607.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.07017 18.37973, -66.07066 18.37906, -66.07098 18.37871, -66.07119 18.37844, -66.07137 18.37817, -66.07167 18.37776, -66.07189 18.37741, -66.0721 18.37709, -66.07232 18.37674, -66.07253 18.37644, -66.07264 18.37631)"
196677,832N04308,P1,2.0,PR-2 O,1,PR-29/Avenida Main O,75,UNITED STATES,PUERTO RICO,BAYAMÓN,961,W,18.40693,-66.18434,18.40699,-66.18451,0.011888668497074,3,N,3.0,79093.0,2.0,,4.0,2.0,4.0,1.0,,26189.0,768.0,645.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.18434 18.40693, -66.18451 18.40699)"
196678,832N04316,P1,3.0,PR-3 E,1,PR-185/Calle Autonomia,78,UNITED STATES,PUERTO RICO,CANÓVANAS,729,E,18.37479,-65.90162,18.37479,-65.90032,0.085362126850277,3,N,3.0,79093.0,2.0,,4.0,3.0,4.0,1.0,,43400.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-65.90162 18.37479, -65.90111 18.37476, -65.90077 18.37476, -65.90032 18.37479)"
196679,832N04324,P1,3.0,PR-3 E,1,PR-887/Avenida de Diego,78,UNITED STATES,PUERTO RICO,CAROLINA,987,E,18.39849,-65.99149,18.39825,-65.98955,0.128346445034614,1,N,3.0,79093.0,2.0,,4.0,3.0,4.0,1.0,,62300.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-65.99149 18.39849, -65.99076 18.39843, -65.99054 18.39841, -65.9899 18.39831, -65.98955 18.39825)"
196680,832N04330,P1,3.0,PR-3 E,1,PR-181,78,UNITED STATES,PUERTO RICO,SAN JUAN,924,E,18.39482,-66.032,18.39506,-66.03054,0.097263454000215,1,N,3.0,79093.0,2.0,,7.0,3.0,4.0,1.0,,48138.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.032 18.39482, -66.03143 18.39488, -66.03133 18.3949, -66.03125 18.39491, -66.03112 18.39494, -66.03054 18.39506)"
196681,832N04333,P1,17.0,PR-17 S,1,PR-181/Expreso Trujillo Alto,79,UNITED STATES,PUERTO RICO,SAN JUAN,923,S,18.41109,-66.02929,18.41033,-66.02968,0.058393129006681,3,N,2.0,79093.0,2.0,,8.0,17.0,4.0,1.0,,40000.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.02929 18.41109, -66.02968 18.41033)"
196682,832N04339,P1,17.0,AVENIDA JESUS T PIÑERO,1,PR-18/Expreso Las Americas,80,UNITED STATES,PUERTO RICO,SAN JUAN,918,W,18.40751,-66.06716,18.40733,-66.07174,0.300559318878483,3,N,2.0,79093.0,2.0,,6.0,17.0,4.0,1.0,,71528.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.06716 18.40751, -66.06745 18.40751, -66.06921 18.40739, -66.06972 18.40737, -66.06997 18.40736, -66.07014 18.40736, -66.07174 18.40733)"
196683,832N04340,P1,17.0,AVENIDA JESUS T PIÑERO,1,PR-1/Avenida Luis Muñoz Rivera,80,UNITED STATES,PUERTO RICO,SAN JUAN,918,W,18.40783,-66.05682,18.4077,-66.05962,0.183808487131746,3,N,2.0,79093.0,2.0,,6.0,17.0,4.0,1.0,,80700.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.05682 18.40783, -66.05824 18.40776, -66.05882 18.40772, -66.0589 18.40771, -66.05925 18.4077, -66.05962 18.4077)"
196684,832N04343,P1,17.0,PR-17 S,1,PR-17/PR-181/Expreso Trujillo Alto,80,UNITED STATES,PUERTO RICO,SAN JUAN,923,W,18.41033,-66.02968,18.40857,-66.03237,0.224380881968681,3,N,2.0,79093.0,2.0,,7.0,17.0,4.0,1.0,,60517.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.02968 18.41033, -66.02978 18.41016, -66.03002 18.4098, -66.03016 18.40962, -66.03033 18.40946, -66.03053 18.40928, -66.03076 18.40913, -66.03081 18.4091, -66.03098 18.40898, -66.03124 18.40884, -66.0315 18.40875, -66.03181 18.40866, -66.03213 18.4086, -66.03237 18.40857)"
196685,832N04349,P1,21.0,PR-21 O,1,PR-1,81,UNITED STATES,PUERTO RICO,SAN JUAN,927,W,18.39156,-66.06139,18.39145,-66.06291,0.100358777898226,1,N,2.0,79093.0,2.0,,6.0,21.0,4.0,1.0,,15900.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.06139 18.39156, -66.06177 18.39151, -66.06201 18.39151, -66.06219 18.3915, -66.06262 18.39143, -66.06291 18.39145)"
196686,832N04356,P1,167.0,PR-167 S,1,PR-199/Avenida Las Cumbres,84,UNITED STATES,PUERTO RICO,BAYAMÓN,957,S,18.36554,-66.18823,18.36413,-66.18875,0.103580543877944,4,N,,79093.0,2.0,,4.0,167.0,4.0,1.0,,30909.0,489.0,410.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.18823 18.36554, -66.18856 18.36481, -66.18863 18.36464, -66.18875 18.36413)"
196687,832N04358,P1,167.0,PR-167 S,1,PR-2,84,UNITED STATES,PUERTO RICO,BAYAMÓN,961,S,18.39627,-66.15811,18.39589,-66.15822,0.027404784780524,3,N,3.0,79093.0,2.0,,4.0,167.0,4.0,1.0,,29713.0,1140.0,670.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.15811 18.39627, -66.15811 18.39621, -66.15813 18.39614, -66.15822 18.39589)"
196688,832N04361,P1,167.0,PR-167 S,1,Avenida Sabana Seca,84,UNITED STATES,PUERTO RICO,TOA BAJA,949,S,18.43787,-66.16593,18.43699,-66.16594,0.06081422593116,3,N,3.0,79093.0,2.0,,6.0,167.0,4.0,1.0,,18536.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.16593 18.43787, -66.16593 18.43747, -66.16594 18.43734, -66.16594 18.43699)"
196689,832N04362,P1,167.0,PR-167 S,1,PR-866,84,UNITED STATES,PUERTO RICO,TOA BAJA,949,S,18.44606,-66.16604,18.44518,-66.16602,0.06080627298527,3,N,3.0,79093.0,2.0,,6.0,167.0,4.0,1.0,,20316.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.16604 18.44606, -66.16603 18.44556, -66.16603 18.4455, -66.16602 18.44518)"
196690,832N04369,P1,165.0,PR-165,1,PR-23/PR-2/Avenida John F Kennedy,87,UNITED STATES,PUERTO RICO,GUAYNABO,966,S,18.41266,-66.10542,18.4122,-66.10506,0.039579281161546,3,N,3.0,79093.0,2.0,,4.0,165.0,4.0,1.0,,14700.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.10542 18.41266, -66.10506 18.4122)"
196691,832N04374,P1,165.0,PR-165 E,1,PR-167/Avenida Comerío,87,UNITED STATES,PUERTO RICO,TOA BAJA,949,E,18.45058,-66.16667,18.45059,-66.16593,0.048503609179781,4,N,3.0,79093.0,2.0,,4.0,165.0,4.0,1.0,,16762.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.16667 18.45058, -66.16638 18.45058, -66.16623 18.45058, -66.16593 18.45059)"
196692,832N04376,P1,199.0,PR-199 O,1,PR-1,88,UNITED STATES,PUERTO RICO,SAN JUAN,926,W,18.35773,-66.08567,18.35929,-66.08871,0.226726173542715,3,N,3.0,79093.0,2.0,,6.0,199.0,4.0,1.0,,32362.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.08567 18.35773, -66.08615 18.35798, -66.08714 18.3585, -66.08729 18.35858, -66.08737 18.35863, -66.08748 18.35869, -66.08769 18.3588, -66.08791 18.35892, -66.08809 18.35902, -66.08851 18.3592, -66.08871 18.35929)"
