Unnamed: 0,Tmc,TmcType,RoadNumber,RoadName,IsPrimary,FirstName,TmcLinear,Country,State,County,Zip,Direction,StartLat,StartLong,EndLat,EndLong,Miles,FRC,Border_Set,F_System,Urban_Code,FacilType,StrucType,ThruLanes,Route_Numb,Route_Sign,Route_Qual,AltRteName,AADT,AADT_Singl,AADT_Combi,NHS,NHS_Pct,Strhnt_Typ,Strhnt_Pct,Truck,geometry
179489,126N04609,P1,11.0,HAWAII BELT RD,1,HI-130/Keaau Pahoa Bypass Rd,144,UNITED STATES,HAWAII,HAWAII,96749,N,19.63227,-155.03987,19.63352,-155.04019,0.08884052447743,3,N,3.0,99998.0,2.0,,4.0,11.0,4.0,9.0,,34851.0,1292.0,294.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-155.03987 19.63227, -155.03995 19.63262, -155.03998 19.63275, -155.04005 19.63301, -155.04019 19.63352)"
179490,126N04626,P1,11.0,HAWAII BELT RD,1,Kuakini Hwy,144,UNITED STATES,HAWAII,HAWAII,96740,S,19.61521,-155.96803,19.61272,-155.96677,0.19058862637351,3,N,3.0,99998.0,2.0,,2.0,11.0,4.0,9.0,,25189.0,274.0,76.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-155.96803 19.61521, -155.96792 19.61498, -155.96784 19.61484, -155.96724 19.61362, -155.96712 19.61338, -155.96692 19.61299, -155.96677 19.61272)"
179491,126N04627,P1,11.0,HAWAII BELT RD,1,HI-190/Hawaii Belt Rd/Palani Rd,144,UNITED STATES,HAWAII,HAWAII,96740,E,19.64628,-155.99373,19.64602,-155.99317,0.040644817716357,3,N,3.0,99998.0,2.0,,6.0,11.0,4.0,9.0,,25400.0,1218.0,45.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-155.99373 19.64628, -155.99358 19.6462, -155.99317 19.64602)"
179492,126N04628,P1,36.0,HANA HWY,1,HI-32/E Kaahumanu Ave,145,UNITED STATES,HAWAII,MAUI,96732,W,20.89245,-156.46313,20.89275,-156.46375,0.045573012604365,4,N,3.0,43615.0,2.0,,4.0,36.0,4.0,9.0,,31100.0,1136.0,546.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-156.46313 20.89245, -156.46325 20.89253, -156.46346 20.89266, -156.46361 20.89272, -156.46375 20.89275)"
179493,126N04671,P1,11.0,HAWAII BELT RD,1,Hualalai Rd,144,UNITED STATES,HAWAII,HAWAII,96740,S,19.6316,-155.97644,19.63001,-155.97562,0.122114824065677,3,N,3.0,99998.0,2.0,,2.0,11.0,4.0,9.0,,25200.0,299.0,78.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-155.97644 19.6316, -155.97621 19.63117, -155.9761 19.63095, -155.97562 19.63001)"
179494,126N04694,P1,7101.0,FARRINGTON HWY,1,I-H1/HI-99/Kamehameha Hwy,152,UNITED STATES,HAWAII,HONOLULU,96797,W,21.39497,-157.98796,21.39219,-157.99159,0.303386977469453,4,N,3.0,89770.0,2.0,,4.0,7101.0,4.0,1.0,,20300.0,1742.0,476.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-157.98796 21.39497, -157.98849 21.39471, -157.9887 21.39458, -157.98896 21.39438, -157.9895 21.39393, -157.98961 21.39384, -157.98978 21.3937, -157.99159 21.39219)"
179495,126N04696,P1,,MOKAPU SADDLE RD,1,Kaneohe Bay Dr,153,UNITED STATES,HAWAII,HONOLULU,96744,W,21.40996,-157.77105,21.41052,-157.77224,0.085779043416403,3,N,3.0,43669.0,2.0,,3.0,65.0,4.0,9.0,,20169.0,288.0,76.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-157.77105 21.40996, -157.77118 21.41002, -157.7714 21.41013, -157.77174 21.4103, -157.77224 21.41052)"
179496,126N04697,P1,,MOKAPU SADDLE RD,1,I-H3/John A Burns Rd,153,UNITED STATES,HAWAII,HONOLULU,96734,W,21.40633,-157.76424,21.40677,-157.76624,0.133352149157848,3,N,3.0,43669.0,2.0,,4.0,65.0,4.0,9.0,,23500.0,404.0,70.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-157.76424 21.40633, -157.76494 21.40641, -157.76526 21.40646, -157.7654 21.40648, -157.76553 21.4065, -157.76583 21.40658, -157.76602 21.40666, -157.76624 21.40677)"
179497,126N04774,P1,83.0,HI-83,1,HI-83/HI-99/Kamehameha Hwy,158,UNITED STATES,HAWAII,HONOLULU,96791,S,21.57542,-158.10261,21.57507,-158.1024,0.027746639021528,2,N,3.0,99999.0,2.0,,2.0,83.0,4.0,9.0,,11500.0,424.0,36.0,1,100.0,1.0,100.0,1.0,"LINESTRING (-158.10261 21.57542, -158.1025 21.57521, -158.1024 21.57507)"
179498,126N04775,P1,83.0,HI-83,1,HI-83/Kamehameha Hwy,158,UNITED STATES,HAWAII,HONOLULU,96712,S,21.60184,-158.09987,21.60144,-158.09985,0.027661817959715,2,N,3.0,99999.0,2.0,,2.0,83.0,4.0,9.0,,11500.0,424.0,36.0,1,100.0,1.0,100.0,1.0,"LINESTRING (-158.09987 21.60184, -158.09985 21.60144)"
179499,126N04789,P1,,,1,HI-11/Kanoelehua Ave,4788,UNITED STATES,HAWAII,HAWAII,96720,W,19.71174,-155.06412,19.71174,-155.06427,0.009754793209108,4,N,7.0,99998.0,2.0,,2.0,,10.0,10.0,HI5A,9800.0,147.0,21.0,2,100.0,2.0,100.0,0.0,"LINESTRING (-155.06412 19.71174, -155.06427 19.71174)"
